substance,block,coder,trip_id,trip_id_inferred,dose_raw,item_id,item_code,level_1,level_2,level_3,occurrence_count,excerpt_idx,excerpt,source_row
psilocybin,01-10,Alessandra,Psilocybe_02,False,,visual_hallucination_plant_flower_grass,"Visual hallucination | Plant | Flower, grass",Visual hallucination,Plant,"Flower, grass",2,1,flowers,192
psilocybin,01-10,Alessandra,Psilocybe_02,False,,visual_hallucination_inorganic_entity_stone_rock,"Visual hallucination | Inorganic entity | Stone, rock",Visual hallucination,Inorganic entity,"Stone, rock",1,0,black heart-shaped obsidian,196
psilocybin,01-10,Alessandra,Psilocybe_02,False,,visual_hallucination_inorganic_entity_earth_river_sky_cloud,"Visual hallucination | Inorganic entity | Earth, river, sky, cloud",Visual hallucination,Inorganic entity,"Earth, river, sky, cloud",2,0,cave,197
psilocybin,01-10,Alessandra,Psilocybe_02,False,,visual_hallucination_inorganic_entity_earth_river_sky_cloud,"Visual hallucination | Inorganic entity | Earth, river, sky, cloud",Visual hallucination,Inorganic entity,"Earth, river, sky, cloud",2,1,black fog,197
psilocybin,01-10,Alessandra,Psilocybe_02,False,,visual_hallucination_inorganic_entity_other,Visual hallucination | Inorganic entity | Other,Visual hallucination,Inorganic entity,Other,2,0,tiny particles,198
psilocybin,01-10,Alessandra,Psilocybe_02,False,,visual_hallucination_inorganic_entity_other,Visual hallucination | Inorganic entity | Other,Visual hallucination,Inorganic entity,Other,2,1,traces,198
psilocybin,01-10,Alessandra,Psilocybe_02,False,,visual_hallucination_extraordinary_entity_other,Visual hallucination | Extraordinary entity | Other,Visual hallucination,Extraordinary entity,Other,7,0,The Lord of The Rings.,204
psilocybin,01-10,Alessandra,Psilocybe_02,False,,visual_hallucination_extraordinary_entity_other,Visual hallucination | Extraordinary entity | Other,Visual hallucination,Extraordinary entity,Other,7,1,world of colourful visions.,204
psilocybin,01-10,Alessandra,Psilocybe_02,False,,visual_hallucination_extraordinary_entity_other,Visual hallucination | Extraordinary entity | Other,Visual hallucination,Extraordinary entity,Other,7,2,dragons,204
psilocybin,01-10,Alessandra,Psilocybe_02,False,,visual_hallucination_extraordinary_entity_other,Visual hallucination | Extraordinary entity | Other,Visual hallucination,Extraordinary entity,Other,7,3,demons,204
psilocybin,01-10,Alessandra,Psilocybe_02,False,,visual_hallucination_extraordinary_entity_other,Visual hallucination | Extraordinary entity | Other,Visual hallucination,Extraordinary entity,Other,7,4,different world,204
psilocybin,01-10,Alessandra,Psilocybe_02,False,,visual_hallucination_extraordinary_entity_other,Visual hallucination | Extraordinary entity | Other,Visual hallucination,Extraordinary entity,Other,7,5,will power,204
psilocybin,01-10,Alessandra,Psilocybe_02,False,,visual_hallucination_extraordinary_entity_other,Visual hallucination | Extraordinary entity | Other,Visual hallucination,Extraordinary entity,Other,7,6,dimensional porthole (round window),204
psilocybin,01-10,Alessandra,Psilocybe_02,False,,auditory_hallucination_human_unknown_persons,Auditory hallucination | Human | Unknown person(s),Auditory hallucination,Human,Unknown person(s),3,0,But I was taken back by a violent scream.,210
psilocybin,01-10,Alessandra,Psilocybe_02,False,,auditory_hallucination_human_unknown_persons,Auditory hallucination | Human | Unknown person(s),Auditory hallucination,Human,Unknown person(s),3,1,"feel like I'm at a party in California, lots of people having fun with drinks in their hands and music in the air. All sounds are amplified like they have an echo.Maybe it’s for this reason that I felt like there's a lot of people.",210
psilocybin,01-10,Alessandra,Psilocybe_02,False,,auditory_hallucination_human_unknown_persons,Auditory hallucination | Human | Unknown person(s),Auditory hallucination,Human,Unknown person(s),3,2,"I hear voices outside, like if I was in China, with bamboo moving in the wind and a couple of Chinese people speaking under a bamboo shelter.",210
psilocybin,01-10,Alessandra,Psilocybe_02,False,,auditory_hallucination_plant_tree_shrub,"Auditory hallucination | Plant | Tree, shrub",Auditory hallucination,Plant,"Tree, shrub",1,0,bamboo moving in the wind,226
psilocybin,01-10,Alessandra,Psilocybe_02,False,,olfactory_hallucination_human,Olfactory hallucination | Human,Olfactory hallucination,Human,,1,0,"Our scent is so strong… too strong, like animals",249
psilocybin,01-10,Alessandra,Psilocybe_02,False,,nonsensory_hallucination_human,Nonsensory hallucination | Human,Nonsensory hallucination,Human,,1,0,"I feel like there is someone behind me, following me, but indeed, no one is there",258
psilocybin,01-10,Alessandra,Psilocybe_02,False,,modal_status_of_the_hallucination_possible_but_improbable_event,Modal status of the hallucination | Possible but improbable event,Modal status of the hallucination,Possible but improbable event,,2,0,"The ground is like a mass of moving worms, black and shining.",267
psilocybin,01-10,Alessandra,Psilocybe_02,False,,modal_status_of_the_hallucination_possible_but_improbable_event,Modal status of the hallucination | Possible but improbable event,Modal status of the hallucination,Possible but improbable event,,2,1,"I am among brilliant green heart shaped leaves, the rain is like ice needles against my face, the wind is blowing as in dolby surround… wow",267
psilocybin,01-10,Alessandra,Psilocybe_02,False,,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,16,0,"In front of me there was a tree and its cortex was full of cracks. And it was alive. It moved with tiny localised movements, like if every part of it was animated. The pine needles became a surface full of filaments sliding one on another, with wave movements.",268
psilocybin,01-10,Alessandra,Psilocybe_02,False,,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,16,1,my hands….full of tiny particles that were moving.,268
psilocybin,01-10,Alessandra,Psilocybe_02,False,,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,16,2,"all the trees become a vortex, too strong for me... I disappear in a world of colourful visions. Fluorescent lines move leaving traces on a black screen,following a secret geometry.",268
psilocybin,01-10,Alessandra,Psilocybe_02,False,,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,16,3,blanket is so beautiful! There were flowers fluctuating on it. I like that so much that I decided to merge with them.,268
psilocybin,01-10,Alessandra,Psilocybe_02,False,,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,16,4,"I had visions of my past, parties, clubs",268
psilocybin,01-10,Alessandra,Psilocybe_02,False,,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,16,5,"Then again colourful visions: lights, luminous wires interweaving.",268
psilocybin,01-10,Alessandra,Psilocybe_02,False,,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,16,6,Colourful snakes moving in a beautiful pattern.,268
psilocybin,01-10,Alessandra,Psilocybe_02,False,,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,16,7,veins and nodes are floating,268
psilocybin,01-10,Alessandra,Psilocybe_02,False,,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,16,8,"Then everything turn to silver, and it becomes like an opera set that exits the proscenium leaning toward the audience",268
psilocybin,01-10,Alessandra,Psilocybe_02,False,,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,16,9,"wonderful dragons/demons flying in the space, gold rings with turquoise, jade and lapislazuli inlay whirling, like snake skin that create an esoteric symbol with an infinite power.",268
psilocybin,01-10,Alessandra,Psilocybe_02,False,,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,16,10,"I imagine the end of everything with the dissolution of the body, and it is so sad",268
psilocybin,01-10,Alessandra,Psilocybe_02,False,,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,16,11,There's a rectangle filled with iridescent lines that seems soft and pulsing. Then the hand fills the visual field as a planet surface,268
psilocybin,01-10,Alessandra,Psilocybe_02,False,,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,16,12,"fell into a fantasy world, something like The Lord of The Rings.",268
psilocybin,01-10,Alessandra,Psilocybe_02,False,,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,16,13,Suddenly I entered “2001: A space Odyssey”.,268
psilocybin,01-10,Alessandra,Psilocybe_02,False,,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,16,14,It is visually represented like a virtual room with every wall in a hexagon shape. In the middle of it there is a round window that leads to a different world (I've also drawn a picture of this). Will power is in the centre of this geometric room and can move from one world to another through this kind of dimensional porthole.,268
psilocybin,01-10,Alessandra,Psilocybe_02,False,,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,16,15,"I have a visual of a black heart-shaped obsidian, inside a dark cave. Then it takes an anthropomorphic shape, made of black fog that is the essence of evil.",268
psilocybin,01-10,Alessandra,Psilocybe_02,False,,dynamics_of_the_hallucination_no_object_constancy,Dynamics of the hallucination | No object constancy,Dynamics of the hallucination,No object constancy,,4,0,"Im so upset that I decide to change. The ground is like a mass of moving worms, black and shining. I dont like them, so I change again. I think I closed my eyes and fell into a fantasy world, something like The Lord of The Rings. But I was taken back by a violent scream.",271
psilocybin,01-10,Alessandra,Psilocybe_02,False,,dynamics_of_the_hallucination_no_object_constancy,Dynamics of the hallucination | No object constancy,Dynamics of the hallucination,No object constancy,,4,1,"all the trees become a vortex, too strong for me. I sit on my own again, brace position. I disappear in a world of colourful visions. Fluorescent lines move leaving traces on a black screen,following a secret geometry.",271
